"ID","Directory","InstanceType","Flags","PVP","MapName_Lang_enUS","MapName_Lang_enGB","MapName_Lang_koKR","MapName_Lang_frFR","MapName_Lang_deDE","MapName_Lang_enCN","MapName_Lang_zhCN","MapName_Lang_enTW","MapName_Lang_zhTW","MapName_Lang_esES","MapName_Lang_esMX","MapName_Lang_ruRU","MapName_Lang_ptPT","MapName_Lang_ptBR","MapName_Lang_itIT","MapName_Lang_Unk","MapName_Lang_Mask","AreaTableID","MapDescription0_Lang_enUS","MapDescription0_Lang_enGB","MapDescription0_Lang_koKR","MapDescription0_Lang_frFR","MapDescription0_Lang_deDE","MapDescription0_Lang_enCN","MapDescription0_Lang_zhCN","MapDescription0_Lang_enTW","MapDescription0_Lang_zhTW","MapDescription0_Lang_esES","MapDescription0_Lang_esMX","MapDescription0_Lang_ruRU","MapDescription0_Lang_ptPT","MapDescription0_Lang_ptBR","MapDescription0_Lang_itIT","MapDescription0_Lang_Unk","MapDescription0_Lang_Mask","MapDescription1_Lang_enUS","MapDescription1_Lang_enGB","MapDescription1_Lang_koKR","MapDescription1_Lang_frFR","MapDescription1_Lang_deDE","MapDescription1_Lang_enCN","MapDescription1_Lang_zhCN","MapDescription1_Lang_enTW","MapDescription1_Lang_zhTW","MapDescription1_Lang_esES","MapDescription1_Lang_esMX","MapDescription1_Lang_ruRU","MapDescription1_Lang_ptPT","MapDescription1_Lang_ptBR","MapDescription1_Lang_itIT","MapDescription1_Lang_Unk","MapDescription1_Lang_Mask","LoadingScreenID","MinimapIconScale","CorpseMapID","CorpseX","CorpseY","TimeOfDayOverride","ExpansionID","RaidOffset","MaxPlayers"
"1075","TheramoreScenarioPhase","0","0","0","Theramore's Fall Phase","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","0","0","0"
"1076","JadeForestHordeStartingArea","0","0","0","Jade Forest Horde Starting Area","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","4","0","0"
"1095","HordeAmbushScenario","5","0","0","Dagger in the Dark","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","342","1","-1","0","0","-1","4","0","0"
"1098","ThunderIslandRaid","2","0","0","Throne of Thunder","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","347","1","-1","0","0","-1","4","0","0"
"1099","NavalBattleScenario","5","0","0","Naval Battle Scenario","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","349","1","-1","0","0","-1","4","0","0"
"1101","DefenseOfTheAleHouseBG","0","0","0","Defense Of The Ale House BG","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","4","0","0"
"1102","HordeBaseBeachScenario","5","0","0","Domination Point","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","341","1","-1","0","0","-1","4","0","0"
"1103","AllianceBaseBeachScenario","5","0","0","Lion's Landing","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","340","1","-1","0","0","-1","4","0","0"
"1104","ALittlePatienceScenario","5","0","0","A Little Patience","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","345","1","-1","0","0","-1","4","0","0"
"1105","GoldRushBG","3","0","1","Deepwind Gorge (Legacy)","","","","","","","","","","","","","","","","16712190","0","This battleground takes place in the Valley of the Four Winds

Gold Rush is a 15 vs 15 resource battle","","","","","","","","","","","","","","","","16712190","This battleground takes place in the Valley of the Four Winds

Gold Rush is a 15 vs 15 resource battle","","","","","","","","","","","","","","","","16712190","354","1","-1","0","0","-1","4","0","0"
"1106","JainaDalaranScenario","0","0","0","Jaina Dalaran Scenario","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","235","1","-1","0","0","-1","4","0","0"
"1107","WarlockArea","0","0","0","Dreadscar Rift","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","401","1","-1","0","0","-1","6","0","0"
"1112","BlackTempleScenario","5","0","0","Pursuing the Black Harvest","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","215","1","-1","0","0","-1","4","0","0"
"1113","DarkmoonCarousel","0","0","0","Transport: DarkmoonCarousel","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","0","0","0"
"1116","Draenor","0","0","0","Draenor","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","360","1","-1","0","0","-1","5","0","0"
"1120","ThunderKingHordeHub","0","0","0","Thunder King Horde Hub","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","4","0","0"
"1121","ThunderIslandAllianceHub","0","0","0","Thunder Island Alliance Hub","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","4","0","0"
"1122","CitySiegeMoguIslandProgressionScenario","5","0","0","City Siege - Mogu Island Progression Scenario","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","4","0","0"
"1123","LightningForgeMoguIslandProgressionScenario","5","0","0","Lightning Forge - Mogu Island Progression Scenario","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","4","0","0"
"1124","ShipyardMoguIslandProgressionScenario","5","0","0","Shipyard - Mogu Island Progression Scenario","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","4","0","0"
"1125","AllianceHubMoguIslandProgressionScenario","5","0","0","Alliance Hub - Mogu Island Progression Scenario","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","4","0","0"
"1126","HordeHubMoguIslandProgressionScenario","5","0","0","Mogu Island Progression Events","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","346","1","-1","0","0","-1","4","0","0"
"1127","FinalGateMoguIslandProgressionScenario","5","0","0","Final Gate - Mogu Island Progression Scenario","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","4","0","0"
"1128","MoguIslandEventsHordeBase","0","0","0","Mogu Island Events - Horde Base","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","4","0","0"
"1129","MoguIslandEventsAllianceBase","0","0","0","Mogu Island Events - Alliance Base","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","4","0","0"
"1130","ShimmerRidgeScenario","5","0","0","Blood in the Snow","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","352","1","-1","0","0","-1","4","0","0"
"1131","DarkHordeScenario","5","0","0","The Secrets of Ragefire","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","350","1","-1","0","0","-1","4","0","0"
"1132","Transport218599","0","0","0","Transport: The Skybag (Brawl'gar Arena)","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","0","0","0"
"1133","Transport218600","0","0","0","Transport: Zandalari Ship (Mogu Island)","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","0","0","0"
"1134","ShadoPanArena","4","0","0","The Tiger's Peak","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","353","1","-1","0","0","-1","4","0","0"
"1135","MoguIslandLootRoom","5","0","0","Mogu Island Loot Room","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","347","1","-1","0","0","0","4","0","0"
"1136","OrgrimmarRaid","2","0","0","Siege of Orgrimmar","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","359","1","-1","0","0","-1","4","0","0"
"1144","HeartOfTheOldGodScenario","5","0","0","Heart of the Old God Scenario","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","351","1","-1","0","0","-1","4","0","0"
"1148","ProvingGrounds","5","0","0","Proving Grounds","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","348","1","-1","0","0","-1","4","0","0"
"1152","FWHordeGarrisonLevel1","1","0","0","FW Horde Garrison Level 1","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","373","1","-1","0","0","-1","5","0","0"
"1153","FWHordeGarrisonLevel2","1","0","0","FW Horde Garrison Level 3","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","373","1","-1","0","0","-1","5","0","0"
"1154","FWHordeGarrisonLevel3","1","0","0","FW Horde Garrison Level 4","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","373","1","-1","0","0","-1","5","0","0"
"1155","Stormgarde Keep","5","0","0","Stromgarde Keep","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","4","0","0"
"1157","HalfhillScenario","5","0","0","Halfhill Scenario","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","327","1","-1","0","0","-1","4","0","0"
"1158","SMVAllianceGarrisonLevel1","1","0","0","SMV Alliance Garrison Level 1","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","374","1","-1","0","0","-1","5","0","0"
"1159","SMVAllianceGarrisonLevel2","1","0","0","SMV Alliance Garrison Level 3","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","374","1","-1","0","0","-1","5","0","0"
"1160","SMVAllianceGarrisonLevel3","1","0","0","SMV Alliance Garrison Level 4","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","374","1","-1","0","0","-1","5","0","0"
